,emo_text,text_v,text_a,speech_v,speech_a,fusion_v,fusion_a
786,点对它里面还配套配套的儿歌、😬故事、😅ing、😬噢拼音、😅英语都有😬，但是那个时候孩子小都只点歌一闪一闪亮晶😬，就幼儿园的时候是吧？😅,-0.27430368373764596,0.15345911949685534,0.0,0.0,-0.003465203494823828,0.0019386071304156882
787,对😅。,1.4163522012578618,1.278616352201258,0.0,0.426,0.0168836686242659,0.09203858168186929
788,三天一听就像要学好点的时候🙈，那个反反应灵敏嘛🙈,0.590251572327044,0.21352201257861633,1.0,1.0,1.0002074844856765,0.9979546166865166
789,还好很🙈。,0.920125786163522,0.03522012578616352,1.0,1.0,1.0021801542029714,0.9968883595561963
790,嗯呢还是比较灵敏的😬，但是它针对那个书😅，,0.22515723270440255,-0.24968553459119494,0.0,0.0,0.009110763735221314,-0.010103277103024751
791,比如说你拿比如说你点英语😬，拿一个语文的😬，它点的就是莫名其妙的东西了😬，其实这个出来对对对对对对对对😬。,1.1709643605870024,0.8725366876310271,0.0,0.0,0.014930075008766497,0.011125050968845432
792,就你们要做菜单选择是吗？😬,1.6276729559748428,1.1254716981132076,0.0,0.0,0.017390059839525136,0.012024540990274436
793,有爱你的书啦👀，爱好者😳。,1.7232704402515724,1.1880503144654089,0.0,0.0,0.35647139183591603,0.24575710188979766
794,这样那这样等会我儿子吧书晴天嘛点🙈。,1.1025157232704403,0.7795597484276728,1.0,1.0,1.0032708581458032,1.0013395599573747
795,有个书😅，因为它这个里面是OCR识别的😅，那书上面的字是用特殊油墨写😅，那个上面有一个小的ID号那个字😅，,1.0396226415094338,0.9069182389937106,0.0,0.426,0.012392852680244908,0.08760774324628263
796,他们知道😬。,1.2830188679245282,0.6949685534591195,0.0,0.0,0.01249205431371587,0.00676652941992943
797,了解！😬,0.920125786163522,0.03522012578616352,0.0,0.0,0.07420928408605115,0.0028405467592746846
798,想用吗！😬,1.5251572327044025,1.082389937106918,0.0,0.0,0.011697399029717157,0.008301535558821948
799,早就不用了！🙊,1.810691823899371,1.3459119496855345,-0.239,0.665,0.09192541009738284,0.362742911594644
800,去幼儿园的时候用！😅,-1.2735849056603774,-0.054716981132075466,0.0,0.426,-0.015181806822441586,0.07614454194676995
801,对👊,1.4163522012578618,1.278616352201258,0.43300000000000005,1.3370000000000002,0.16080374426658556,2.3871258717407193
802,那幼儿园我们都😅,-2.413207547169811,0.6918238993710691,0.0,0.426,-0.028766712482818944,0.08504370476071473
803,他就拿哦这儿来🙈。,1.1754716981132076,0.740880503144654,1.0,1.0,1.0037071397229362,1.0011082555005328
804,嗯你看你这个书真的真的这个狗闹的过两个人的👊，就就因为这👊,-0.8207547169811321,0.6257861635220126,0.672,1.098,0.24601854675593438,1.3173874469141815
805,因为这几天没有的😅，,-0.030188679245283023,0.089937106918239,0.0,0.426,-0.0003598650506060228,0.07786889531425714
806,说好了🙈，你进去了💟，哈哎那就不用了💟，嗯不是前头不我跟说你不被我们说是个俯卧撑🙈，噢漏了🙈，基本不用🙈。,0.5479874213836478,0.6225157232704402,1.0,1.0,0.9998874161858724,1.0009961016684858
807,用不上😳。,-0.6899371069182391,0.43522012578616354,0.672,0.672,0.2932303338248157,0.30664280414844436
808,那时候用就是感受怎么样！👊唉呀我👊。,-0.5532494758909853,0.36708595387840665,0.672,1.098,0.26155110914181384,1.3023661444187464
809,觉得太太枯燥😳，我觉得嗯😳,-0.6515723270440251,-0.12830188679245283,0.672,0.672,0.2936876623266276,0.2999253232037986
810,不能互动！😅,-0.6899371069182391,0.43522012578616354,0.0,0.0,-0.07671209718018329,0.048390858020680806
811,这行故事有用过吗！👊,-0.030188679245283023,0.089937106918239,0.43300000000000005,1.3370000000000002,0.07681104797930617,2.3181057865307375
812,用过我用过🤚，我咋不晓得用光疗🤚，因为我我随便电脑我就在你我以前就在那里找😅，原来你偷偷地🙊,0.29496855345911954,0.3659119496855346,-0.239,0.665,0.003915671813755328,0.3058396857881924
813,他声音不能调节👊，可以调在这调整👊。,-0.7465408805031446,0.3635220125786163,0.672,1.098,0.29255558685492944,1.3193199895539176
814,那你刚才说她声音很大👊，我才出来声音特别大👊。,0.7606918238993711,0.43333333333333335,0.672,1.098,0.3105225992252906,1.3201521774834442
815,就每次！😅,-1.089308176100629,-0.2647798742138365,-0.215,0.211,-0.0728679344187462,-0.006283414309190506
816,都会特别大😅，你喜欢玩这个吗？😅要这个面对😅。,1.0006289308176102,0.6746331236897274,0.0,0.426,0.011928026989878797,0.08483878160689741
817,做生意你觉得很刺耳吗的😅，那是唉很接特别尖锐的😅，是呀我其实孩子我觉得还好😅，观众啊😅,0.3074423480083858,0.5903563941299791,0.0,0.426,0.003664875671623142,0.08383415834062226
818,不知道😅，我听到特别的痛苦感觉😅，所以每次放起来😅，其实我觉得我自己是最痛的😅，是的😅。,-0.3568134171907757,0.5258909853249476,0.0,0.426,-0.004253404973135076,0.08306569651380731
819,那其实我觉得孩子也调不跌🙈，啊🙈,-0.16509433962264153,0.7735849056603774,1.0,1.0,0.9956904657431205,1.001303830000627
820,他是什么调低了😅，但是他那个音音还对😬，还是很高特别的高😬，其实我觉得对孩子的耳朵其实可能伤害应该还是有的😬，因为孩子他会是这样点😅，它可能还就是在做这里这个声音就会在你耳边其实就觉得很很恼火那个声音😅。,0.2238993710691824,0.22012578616352196,-0.239,0.239,-0.010892509815069347,0.0161855249343996
821,而且很尖锐嗯🙊。,1.539622641509434,1.2496855345911948,0.43300000000000005,0.911,0.16796138273280586,0.8042314481375533
822,所以基本上后来就不用这个😅。,-0.08742138364779878,0.33647798742138363,0.0,0.426,-0.0010421092090466075,0.08080779322753967
823,用了多久？😬,1.2830188679245282,0.6949685534591195,-0.215,0.211,0.06488008749239196,0.0494439137492392
824,用多久可能就是👊,1.2830188679245282,0.6949685534591195,0.672,1.098,0.3681731420085211,1.3214044889105299
825,嗯一两年👊，吧但是就是👊,-0.2334905660377358,0.6660377358490566,0.672,1.098,0.2801177555203896,1.3197246349847842
826,不是很频繁的使用它🤚。,-0.6515723270440251,-0.12830188679245283,-0.239,0.665,-0.0510447664090079,0.27714339850882536
827,怎么了解到偶尔就是逛新华书店那天？🙊,-0.030188679245283023,0.089937106918239,0.43300000000000005,0.911,0.07681104797930617,0.7368912168533172
828,也不知道🙊，唉好像就是因为跟我老公吵架了🙊，就因为钱的事情吵吵架🙊，,-0.33815513626834387,-0.4920335429769392,0.43300000000000005,0.911,0.05892912466828975,0.7030993726658553
829,我一定要给我儿子喝一碗🙊，他就把他这个好像是400 🤚400这是🤚。,-0.07138364779874229,0.3349056603773586,-0.239,0.665,-0.01735639148508826,0.30403932060255634
830,都消费！👊,1.579245283018868,1.209433962264151,0.43300000000000005,1.3370000000000002,0.17026205223980526,2.383108829744371
831,过来人的对象就是冲动消费！🙈属于那种🙈。,0.4984276729559748,0.8279874213836478,1.0,1.0,0.999658371466182,1.0016291606594372
832,之前也没了解🙈，就那天逛的时候才了解到🙈，他觉得不错🙈，就立马买了！🙈,-0.3630503144654088,-0.18883647798742137,1.0,1.0,0.9863347887104319,0.9889263995010136
833,那个就觉得平时自己不知道怎么该怎么教教自己的孩子👊，真的不知道怎么该怎么去教👊，可能相对就可能相当感觉这个就能辅助或者帮助自己怎么教育孩子👊，但是我觉得唉呀唉呀我求你了吗👊，你不要弄了👊，那个声音大的不得了！👊对了👊，你平时不说👊，你这个时候来问你👊,-0.041998602375960856,0.21229909154437457,0.43300000000000005,1.3370000000000002,0.07612531050720231,2.3252106759606423
834,呵呵呵呵🙈，说不说嗯🙈。,-0.5641509433962264,0.6509433962264151,1.0,1.0,0.9933040807371655,1.000570425625274
835,您是不是也特别🙈。,0.7930817610062894,0.5783018867924528,1.0,1.0,1.0014204224910674,1.0001360245721806
836,焦虑😅，啊该怎么教他😬，我真是特别针😬，现在还是真的不知道该怎么教😬。,-0.16996855345911951,0.2647798742138365,0.0,0.0,-0.0023904116233116786,0.0037238234723930316
837,嗯对👊，教育👊，现在中国的那种应试教育真的唉呀特别的头痛👊，又要考试👊，然后又又要让你孩子什么又又给你补布置作业👊，关键现在最痛苦的是学校老师不发作业👊，你不知道孩子漏漏没漏血👊，,-0.31383647798742137,0.4534591194968553,0.672,1.098,0.29771365258028243,1.3203920875171813
838,我的孩子🙊。,1.4163522012578618,1.278616352201258,0.43300000000000005,0.911,0.16080374426658556,0.805911302063299
839,发作业呢！👊,-1.2446540880503145,0.7540880503144655,0.672,1.098,0.28661781351993004,1.323975743646133
840,就是去减负😬，,1.5251572327044025,1.082389937106918,0.0,0.0,0.01221813240690635,0.00867109520506632
841,对啊我们那一代都在减负了减负减负🙊，减到我们这一代就剪成这样😅。,0.06645702306079669,0.2870020964360588,-0.239,0.665,-0.009352739628727937,0.3012578233414486
842,所以这他们这一代其实更知道他的就是学习效果怎么样🙈，就是而且老师不都像我们这儿的那个学校完全老师不跟你沟通🙈，根本不发作业🙈。,-0.554559748427673,0.2429245283018868,1.0,1.0,0.983485888039919,0.9953492905036645
843,你过去嘛👊,1.2830188679245282,0.6949685534591195,0.672,1.098,0.3167490143196302,1.3232710079220296
844,全靠孩子🙈，孩子如果听话🙈，唉他把做作业能写完🙈，你家长还能知道今天有多少多少作业🙈。,-0.31257861635220124,0.6778616352201258,1.0,1.0,0.994808499968658,1.000731398483044
845,如果比如说想象😅，那个如果他不爱😅，你像脑袋都短路了🤚，,-0.11965408805031441,0.9569182389937105,-0.45399999999999996,0.023999999999999994,-0.09750571866098598,0.05557637258673159
846,比如说像如果你不发完全不知道🙊，而且孩子漏写了🙊，或者是学校成绩不好🤚，嗯不做作业🤚，不交作业😅，老师不说🤚，等到你必须还得你得亲自去问🤚，他可能都都会对🤚，可能会隔了一个多月到两个月🤚，你再问他就🙊,-0.026572327044025124,0.7696540880503145,-0.239,0.665,-0.014754443828362747,0.3292827776932441
847,唉唉我孩子怎么样？😳啊他会不会告诉你？😳,-1.589098532494759,0.9285115303983228,0.672,0.672,0.2825118532550294,0.3125230990378609
848,唉呀那个作业啊就是不交🙊，啊我都惩罚他好多次了🙊，怎么怎么怎么怎么样🙊，然后他不会主动🙊，比如说啊一两次马上给你沟通🙊，不会的🙊。,-0.1497641509433963,0.2992138364779874,0.43300000000000005,0.911,0.06986795607425444,0.7490427688922703
849,嗯嗯是这种完全现在老师是完全处于那种不不负责任的那种态度上🙈，真的是🙈。,-0.04559748427672963,0.3424528301886793,1.0,1.0,0.9964050648780793,0.9987256315426566
850,是你说现在老师是指就是你们附近的学校🤚，,0.41069182389937103,0.41572327044025154,-0.239,0.665,0.010635087516737675,0.308731956025563
851,就就这反正我觉得崇安区老师都差不多🙈，嗯特别这个学校就更不说了🙈，唉呀🙈,-0.30844564240790656,0.36621743036837373,1.0,1.0,0.9948332154274612,0.9988677454307744
852,这个呢进去不你哪里去👊，但是没有想过就是说一次👊。,0.22861635220125787,0.12578616352201255,0.672,1.098,0.30694977012781505,1.2883551888496654
853,去更好的学校的校园！💟,2.3534591194968555,2.0352201257861635,1.0,1.0,1.0107515827743998,1.0088484924465617
854,我们家在那个年到街有一套房子😬，但是因为太远了😅，所以就没有在那边😅，我妈他们不愿意送的时候😅，,-1.5018867924528303,0.4276729559748428,0.0,0.0,-0.0420176039169759,0.011964811835654777
855,因为你要考虑到依然只有我一个人带她要父母年纪比较还老我老我我爹还在上班😬，,-0.08176100628930813,0.129874213836478,0.0,0.0,-0.0005774817983576366,0.000917307625852708
856,平时24小时开车其实挺辛苦的🤚。,-1.6647798742138364,0.09937106918238994,-0.239,0.665,-0.10987617237370664,0.2903631185331711
857,这个东西你不能给他们增加太大的负担😅，我我的那个老公他爸妈😬,0.8176100628930816,1.4163522012578615,0.0,0.0,0.02612531318889727,0.04525708100107436
858,也是那种在那个小那个那个也也那个西昌那边相对身体可能不是那么好👊，就没有办法照顾到他👊，我可以理解为👊。,-0.4716981132075471,-0.5928721174004193,0.43300000000000005,1.3370000000000002,0.051175016329884394,2.2784587993122347
859,孩子对现在所学内容的👊,0.41069182389937103,0.41572327044025154,0.43300000000000005,1.3370000000000002,0.1024105610651248,2.3370224024771766
860,唉就是一个一个学习程度的😅。,0.5349056603773585,0.5729559748427673,-0.215,0.211,0.021441256086427267,0.0423593124102252
861,一个反馈或者效果效果的反馈😬，,1.8666666666666667,1.0377358490566038,0.0,0.0,0.019715311312785404,0.010960331423886764
862,就是你知道孩子💟。,1.1754716981132076,0.740880503144654,1.0,1.0,1.0092218930297834,1.00275690004678
863,到底学成了什么样子？😅对对对对😬。,1.0776729559748428,0.9424528301886792,-0.239,0.239,-0.0007150763526177655,0.02479604598900412
864,因为学学校老师不不给你反馈😅，而且你还得主动去问他😬，还摆脸色给你看😬，啊关键是😅,-0.5371069182389936,0.45610062893081754,0.0,0.0,-0.003927913715560074,0.0033355070568198662
865,嗯当时我还打电话打到那个教育局去了👊，打到那个市长热线了👊。,-0.6144654088050315,-0.02201257861635221,0.43300000000000005,1.3370000000000002,0.042885302391965946,2.311605482209374
866,你说不给反馈的是是具体什么学科呢！👊,-0.6515723270440251,-0.12830188679245283,0.43300000000000005,1.3370000000000002,0.04073070713937922,2.3054338449604392
867,余文🙊。,0.41069182389937103,0.41572327044025154,0.43300000000000005,0.911,0.1024105610651248,0.7558078327997567
868,与大雨👊，数学数学也差👊。,0.12578616352201255,0.5138364779874213,0.43300000000000005,1.3370000000000002,0.08586765175289107,2.3427192983992704
869,数学还好👊，但是就是编你去他的学习班补习👊，他倒给你愿意给你反馈👊，就是给你唉呀你孩子的成绩不太好👊，要不到我那那去补习补习怎么怎么样👊，真的套不生那我跟你说👊。,0.4867138364779875,0.6692610062893081,0.43300000000000005,1.3370000000000002,0.10682474244065737,2.3517439484297027
870,那他不是不能他不能🤚，他他现在是这样做的🤚，他比如说他不会他直接跟你说是他办的🙊，,-0.016457023060796657,0.5058700209643606,-0.239,0.665,-0.014167103597078519,0.31396628347535
871,他会跟你说怎么样😬，我有个朋友😬，我推荐你到那个地方去这样干😬。,1.0761006289308177,0.7069182389937106,0.0,0.0,0.04642811818077205,0.03049982748988181
872,交接💟。,2.1635220125786163,1.6811320754716983,1.0,1.0,1.023920162170591,1.0167441135194137
873,所以你看现在包括补习班怎么怎么样？😳其他的我我看我们孩子学咏春那个地方👀，有一些孩子一年😳,0.25927672955974845,0.2856918238993711,0.672,0.672,0.30454546565038115,0.3048603475696614
874,光补习班乱七八糟的兴趣班🤚，花10万10万🤚，,-0.4169811320754717,0.5849056603773585,-0.239,0.665,-0.037423342185027395,0.3185554496348144
875,你在成都这个地方一个孩子花10万🙊，说实话真的有点吓人🙊，光靠这些学科啊那一类的东西🤚，,0.340251572327044,0.7419811320754717,-0.239,0.665,0.006545008393183192,0.32767596089470485
876,真的太恐怖了😬，你说像我这样根本承受不起😬，啊😅,-0.6519916142557651,0.31446540880503143,0.0,0.0,-0.005286154537635393,0.002549592220724466
877,你们现在花多少钱一年？💟,1.2830188679245282,0.6949685534591195,1.0,1.0,1.0108217682831748,1.0020739123655076
878,噢我一个月是托班是600😳，嗯然后其他的包括是😳,0.08972746331236897,-0.7222222222222222,0.672,0.672,0.30252434856928656,0.29284547814569545
879,对😬，永春是半年是2000I2000 😬2600还跟他讲价了😬。,0.9433962264150945,0.730398322851153,0.0,0.0,0.011987728221753204,0.009281165583241812
880,一年是4000多👊，他说如果交一年是4000👊，我们因为你没办法👊，因为家庭压力确实大👊，,-1.2069182389937105,0.006603773584905631,0.672,1.098,0.2870676448331876,1.3150653350493569
881,还有我们去交了半年的是这样的🙈，然后像英语是1600🙈，,-0.5031446540880503,0.4628930817610063,1.0,1.0,0.9936689024008024,0.9994458722497335
882,嗯100块钱一节课差不多😅。,-0.3647798742138365,0.4959119496855346,0.0,0.426,-0.004348369361489442,0.08270833052605273
883,100块钱一节课😅，就是两个课时还是一个课两个课时😅，这个算便宜的真的算便宜的😬。,-0.9836477987421385,0.20838574423480086,0.0,0.0,-0.008758856104089857,0.0018555632922986614
884,便宜了！😬,1.2830188679245282,0.6949685534591195,-0.215,0.211,0.06488008749239196,0.0494439137492392
885,对！🙈啊🙈,-0.4984276729559747,0.9852201257861635,1.0,1.0,0.9936971102613928,1.00256942267912
886,嗯我们有个同学🙈，他们孩子800块钱一节课英语是不是？🙈,0.28003144654088047,0.534433962264151,1.0,1.0,0.9983523475208426,0.9998736914686892
887,所以那么🙈,-0.20754716981132076,-2.510062893081761,1.0,1.0,0.995436594997806,0.9816673979815709
888,所以只有当了父母的人🤚，,-0.18679245283018867,0.22955974842767296,-0.239,0.665,-0.024057547906269017,0.2979224611990262
889,嗯对你来说！😳,0.8990566037735849,0.4663522012578616,0.672,0.672,0.31217198070723484,0.30701391498188185
890,说你们每年😅。,1.2830188679245282,0.6949685534591195,0.0,0.426,0.015294264650755967,0.08508119070348619
891,同意在孩子身上就是教育啊😅,-0.6899371069182391,0.43522012578616354,0.0,0.426,-0.008224415844058478,0.08198485183056353
892,学习这一块大概是什么样的？😅,0.41069182389937103,0.41572327044025154,0.0,0.426,0.004895664125952767,0.08175243898538047
893,学习上可能我现在算了一下🙈，可能得两两万块钱左右差不多🙈。,0.5865828092243187,0.34612159329140463,1.0,1.0,1.0001855450385508,0.9987475709897824
894,2万块钱😬，对😬，2万但是我觉得2万块钱我已经觉得很头痛了😬，真的很普通的说😅，,0.5978616352201257,0.8950943396226416,0.0,0.0,0.003579688197468828,0.00535936486707094
895,你你不要还还还得要二胎😅，吧对吧？😅父母老了自己会生病吧😅,-0.04884696016771491,0.2660377358490566,0.0,0.426,-0.0005822816443833567,0.07996810810945894
896,考虑的会很多👊，万一遇到突发事情怎么办嗯👊,-0.9676100628930817,-0.5088050314465409,0.43300000000000005,1.3370000000000002,0.022380128928788833,2.2833401139805245
897,是吧？👊还还有还有还在得旅游👊，啊你不能让他贴近去考虑解决👊。,1.0964360587002095,1.3773584905660377,0.672,1.098,0.31452484838185685,1.3314054575034366
898,西亚也🙈,0.41069182389937103,0.41572327044025154,1.0,1.0,0.9991337052591989,0.9991637936438287
899,"你看嗯像去趟美国1 👊17👊,000👊，而且而且你得陪他去这个钱👊。",0.49454926624737944,0.2962264150943396,0.43300000000000005,1.3370000000000002,0.10727970287888013,2.330083875392576
900,那算下来就很高👊，呀一年真的很高👊，呀特别的头痛👊，啊去过美国没有啊打算👊。,-0.45990566037735847,0.07861635220125787,0.43300000000000005,1.3370000000000002,0.05185973939744373,2.3174484523858805
901,还是就是去玩旅游的这种形式去还是学习👊。,-0.030188679245283023,0.089937106918239,0.43300000000000005,1.3370000000000002,0.07681104797930617,2.3181057865307375
902,如果是以后的可能是你学习😬，现在可能是一个旅游😬，,1.3820754716981132,1.2254716981132074,0.0,0.0,0.024112062413841246,0.021379910631795073
903,妈现在是没办法😬，,-1.089308176100629,-0.2647798742138365,0.4570000000000001,0.4570000000000001,0.0291150023554474,0.07699083923919664
904,现在本来其实现在经济本来就不是特别好发展🙊，现在比较那种🙊，,0.6150943396226415,0.39355345911949685,-0.239,0.665,0.022503620687766283,0.30744467665855146
905,所以唉呀能节约一点就节约一点👀，呗👀。,1.479874213836478,0.9053459119496854,0.672,0.672,0.3190956343371236,0.31224695259277774
906,所以你还是打算！😅,1.1754716981132076,0.740880503144654,0.0,0.426,0.014012245407972013,0.08562848546794952
907,要出国😬，最后😬,1.6135220125786165,1.3122641509433963,0.0,0.0,0.010553722716220433,0.008583255680137958
908,想过呀跟别人结婚👀，呀👀,1.2830188679245282,0.6949685534591195,0.672,0.672,0.3167490143196302,0.30973914302136707
909,哼你结婚出国🙈。,1.0323899371069183,0.8575471698113207,1.0,1.0,1.0028515012850248,1.0018059299191373
910,对对对💜，要不然你自考出国这个没办法💜，真的是你要单独说🤚，说实话🙅，依靠我们自己这种家庭来说😕，,0.49523809523809526,0.8065588499550763,0.0,0.0,0.21479142125121262,0.3498154188265849
911,要培养她出国或到你说日本呢还有可能👊。,0.41069182389937103,0.41572327044025154,0.672,1.098,0.30635041379482697,1.319942256203924
912,如果要到美国呀澳大利亚、👊呀新加坡呀是真的没办法👊，真的确实没办法👊。,0.2125786163522012,0.1062893081761006,0.672,1.098,0.30398879940022494,1.316253639435212
913,有没有看中一些祺！🙊,1.5251572327044025,1.082389937106918,-0.239,0.665,0.07534598222154595,0.3474416334449179
914,亲子教育的项目或者👊。,1.2871069182389936,1.048427672955975,0.672,1.098,0.3684105126719417,1.3419279216555084
915,一些亲子教育的产品😅，然后很吸引你的！😅,-1.1111111111111112,0.7123689727463313,0.0,0.0,-0.021720079731455243,0.013925439797638661
916,觉得乐高乐高我还是对那个就是😬,0.7437106918238994,0.6014150943396226,0.0,0.0,0.0080418482362696,0.006503185941592224
917,豆东西嗯他这个丝丝比较好😬，我觉得这个是很厉害的😬，还有那个机器人机器人😬，,1.2725786163522013,0.8675471698113209,0.0,0.0,0.008555536793377654,0.005832513320542224
918,就那个那个DIY那个机器人、🙊编程的那个机器人🙊，噢他爸对那个人特别感兴趣🙊，他霸权的那个计算计算机以前了🙊。,-0.32779874213836485,0.5217610062893081,0.43300000000000005,0.911,0.05953046368228852,0.7619648626232502
919,还有呢？😬,1.810691823899371,1.3459119496855345,-0.5,-0.5,-0.015830797321972005,-0.0428180158247109
920,还有👊,0.41069182389937103,0.41572327044025154,0.672,1.098,0.30635041379482697,1.319942256203924
921,其实我觉得围棋有有大学🙊，但是我觉得他可能不感兴趣🙊，这个已经表现出厌烦🤚。,-0.3245283018867925,0.47735849056603774,0.21800000000000008,0.6960000000000001,-0.008817547851491163,0.35399520525867323
922,对😅，象棋中国也他他他爸想让他去学那个象棋😅，我就说我就说那个象棋是那个公园里面的老头才去学的😅，你不用去学😅，你跟老同学就行😅，,1.2242767295597485,0.8968553459119496,0.0,0.426,0.014594027239785081,0.08748778822941397
923,这个是只有玩的诉求还是？😅,-0.10251572327044026,-0.2679245283018868,0.0,0.426,-0.001222041734349619,0.07360299502686492
924,也有一些教育😬。,1.8666666666666667,1.0377358490566038,-0.215,0.211,0.09876931451612904,0.0693465309129641
925,你说那个象棋、👊嘛乐高和那个基工程界、👊机器、👊那个👊,1.436320754716981,0.9429245283018867,0.43300000000000005,1.3370000000000002,0.16196320866098604,2.36763408841753
926,乐高乐高跟那个机器人😬，我觉得比较有意思😬，现在为为什么计算机行业才最赚钱的！😅这个😬,0.7720125786163523,0.23616352201257856,-0.239,0.239,-0.004358709990003746,0.016376703242534048
927,但是我老公又没有学精👊，嗯👊,-0.4254716981132075,-0.046540880503144644,0.43300000000000005,1.3370000000000002,0.053859130754717016,2.310181258228851
928,这个就是😅,-2.413207547169811,0.6918238993710691,0.0,0.426,-0.028766712482818944,0.08504370476071473
929,没法不像他🙈，你看那个一看就是学精了都这样💟，所以那这两个为什么噢刚刚我忘了跟你说🙈，,-0.2185534591194968,0.5135220125786164,1.0,1.0,0.9884843287073133,0.9993747076251365
930,那个乐高它有个可以好像他那个如果出什么主意🙈，吧好像是有一个那个活动还是可以去留学🙈。,0.23836477987421384,0.1716981132075472,1.0,1.0,0.9952814595353189,0.9942897239981288
931,好像可以去留学就是比赛🙈，得奖对对好像是💟，比赛对比赛好像可以去学这个💟。,0.7188679245283018,0.549685534591195,1.0,1.0,1.0024294401995946,0.9999126773740837
932,也😬,0.41069182389937103,0.41572327044025154,0.0,0.0,0.011591046772277333,0.011733050408078587
933,很吸引！😅,2.3251572327044023,2.3974842767295597,0.0,0.426,0.027717106085218043,0.105376080119955
934,对对对😅，嗯嗯但是价格确实可能比较贵😅。,0.10691823899371075,0.8018867924528302,-0.5,-0.5,-0.11475958612294582,-0.07440657334144857
935,所以主要是考虑价格的一个😅，因为没😅。,-0.14465408805031446,-0.019182389937106914,-0.215,0.211,-0.01801705188679245,0.007977084777845403
936,办法💟，你们这个家庭跟别人那种特别有钱的家庭完全不能比啊这试试是吧💟，嗯因为必然父母还带一部分把所有房子卖了🙈，全保🙈，就去偷孩子一人身上是吧🙈，还得考虑家人其他的一些情况啊或者怎么样💟。,0.47412398921832893,0.5418688230008984,1.0,1.0,0.9987886213272149,0.999796395714063
937,对😬。,1.4163522012578618,1.278616352201258,-0.215,0.211,0.07262202297626294,0.08333314077297625
938,对👊，这个了解过大概多少钱？👊,0.9135220125786164,0.8471698113207548,0.672,1.098,0.31234441604398355,1.3250853275521683
939,1万多👊。,1.2830188679245282,0.6949685534591195,0.0,1.0,0.07449786975045648,1.0080949482653683
940,一年😅。,-2.413207547169811,0.6918238993710691,0.0,0.426,-0.028766712482818944,0.08504370476071473
941,嗯好像是以课时来算😅，,-0.3647798742138365,0.4959119496855346,-0.239,0.665,-0.0343923014059647,0.31338807288496656
942,好像是一颗出来的👊。,-0.6515723270440251,-0.12830188679245283,0.672,1.098,0.2936876623266276,1.3134571881044612
943,加起来整那1万多是多少多长时间的课时😅，好像唉呀我都忘了😅，,-0.20660377358490564,0.02169811320754718,0.0,0.426,-0.002462826440084968,0.07705545035611645
944,40节课时吗！🤚还是要😅。,-0.16226415094339625,0.3946540880503145,-0.239,0.665,-0.022633323925745585,0.307508584144857
945,多少噢😅。,1.2830188679245282,0.6949685534591195,0.0,0.426,0.015294264650755967,0.08508119070348619
946,还有一个是那个😅,1.2830188679245282,0.6949685534591195,0.0,0.426,0.015294264650755967,0.08508119070348619
947,还有那个什么画画的这个孩子、😬那个那个那个😅,1.7047169811320753,1.8723270440251572,-0.5,-0.5,-0.021984175289105307,-0.012251978088861835
948,那个天才什么什么画画的😬，,0.23836477987421384,0.1716981132075472,0.0,0.0,0.00235327190321896,0.0016951008696009925
949,唉不是不是天才👊，那个叫什么？👊,0.2744234800838574,0.12851153039832283,0.43300000000000005,1.3370000000000002,0.09449820561777239,2.320345591765065
950,穿自学呀不是是那个那个分层😅。,-0.6899371069182391,0.43522012578616354,0.0,0.426,-0.008224415844058478,0.08198485183056353
951,分子画画唉呀这蚊子好👊，啊你也不要操👊，我操我本来就稀里不好学的👊。,0.17505241090146748,0.4482180293501048,0.43300000000000005,1.3370000000000002,0.08872827256847234,2.338909194930007
952,那个叫那个蕃茄艺术那个什么什么话😳，对😳，就那个那个也过也是那个为什么觉得好？👀,0.0649056603773585,0.29459119496855346,0.672,0.672,0.3022284595276772,0.3049664327877047
953,她喜欢她那个时候喜欢画画👊，但是后面我觉得价格太高👊，我承受不起买不起👊。,0.08490566037735843,0.22935010482180296,0.43300000000000005,1.3370000000000002,0.08349394511868535,2.326200734796106
954,实在是🙊。,0.920125786163522,0.03522012578616352,0.43300000000000005,0.911,0.09161348983506189,0.7514708667312259
955,太那种了👊，而且还想你还有其他的费用加起来就高👊，呀你本来就吃那种吃死工资的人👊，支持工资真的少👊。,-0.6895178197064991,-0.13731656184486374,0.43300000000000005,1.3370000000000002,0.03852742046865493,2.304910412215461
956,对压力很大！😬,-0.9088050314465409,-0.5553459119496856,0.4570000000000001,0.4570000000000001,0.08397847611520684,0.08819189608271902
957,对👊，压力特别大👊，那如果是产品类的👊，呢刚才讲的都是一些课程内容👊，,0.6776729559748428,0.3633647798742138,0.672,1.098,0.30953297033612404,1.319318115256779
958,有没有一些比方说产品啊可以帮助亲子互动、😬心理教育😬，,1.4495283018867924,0.9476415094339622,0.0,0.0,0.018972850283625317,0.012403662941686709
959,或者是嗯觉得可能😅。,0.056394129979035666,0.5555555555555555,0.0,0.426,0.0006722479070348624,0.08341931390728478
960,有考虑过的！😅,0.23836477987421384,0.1716981132075472,0.0,0.426,0.0028414344620767214,0.07884352982631514
961,或者是比较好的这种😅,0.5150943396226415,0.23773584905660375,-0.239,0.665,0.016697169074863058,0.2983972025258674
962,噢你说的那种产品👊，比如说吧你给我举个例子👊，,1.235691823899371,0.9089622641509434,0.672,1.098,0.31618485088091974,1.3258219263276274
